,,,,,,,,,,,,,,,,
1,2021,일반,2학기,5115003,01,미래설계준비,0,전공필수,,P,0,일반성적,0,,,
2,2021,일반,2학기,5115004,01,오픈소스SW이해와실습,1,전공선택,,A0,4,일반성적,0,,,
3,2021,일반,2학기,0912001,23,대학 글쓰기,3,교양선택,개신기초교양,B+,10.5,일반성적,0,,,
4,2021,일반,2학기,0914003,05,응용컴퓨터프로그래밍,3,교양선택,개신기초교양,A0,12,일반성적,0,,,
5,2021,일반,2학기,0931001,01,4차 산업혁명과 융합기술,3,교양선택,확대교양,A+,13.5,일반성적,,,,
6,2021,일반,2학기,0941003,17,수학II,3,교양선택,자연이공계기초과학,B0,9,일반성적,,,,
7,2021,일반,2학기,0941007,09,일반물리학및실험II,3,교양선택,자연이공계기초과학,A0,12,일반성적,0,,,
8,2021,일반,2학기,0941009,05,일반화학 및 실험,3,교양선택,자연이공계기초과학,A+,13.5,일반성적,0,,,
